Country,Year,MeanTemp,Income group,country_code,CO2_kt,Temp_change
Benin,2012,27.751833333333334,Low income,BEN,4440.00005722046,-0.30933333333333124
Benin,2013,28.160625,Low income,BEN,4679.99982833862,0.4087916666666658
Bhutan,1971,11.768416666666667,Lower middle income,BTN,3.667,-0.3387499999999992
Bhutan,1972,12.121249999999998,Lower middle income,BTN,3.667,0.3528333333333311
Bhutan,1973,12.380333333333333,Lower middle income,BTN,3.667,0.25908333333333466
Bhutan,1974,12.194416666666667,Lower middle income,BTN,3.667,-0.18591666666666562
Bhutan,1975,12.248249999999999,Lower middle income,BTN,3.667,0.05383333333333162
Bhutan,1976,12.259333333333332,Lower middle income,BTN,3.667,0.011083333333333556
Bhutan,1977,12.00475,Lower middle income,BTN,7.334,-0.2545833333333327
Bhutan,1978,11.875166666666667,Lower middle income,BTN,11.001,-0.12958333333333272
Bhutan,1979,12.443416666666666,Lower middle income,BTN,22.002,0.568249999999999
Bhutan,1980,12.231583333333333,Lower middle income,BTN,22.002,-0.21183333333333287
Bhutan,1981,12.058750000000002,Lower middle income,BTN,25.669,-0.1728333333333314
Bhutan,1982,12.045,Lower middle income,BTN,33.003,-0.013750000000001705
Bhutan,1983,11.73975,Lower middle income,BTN,29.336,-0.30524999999999913
Bhutan,1984,12.296333333333331,Lower middle income,BTN,51.338,0.5565833333333305
Bhutan,1985,12.404333333333334,Lower middle income,BTN,62.339,0.10800000000000232
Bhutan,1986,11.993666666666664,Lower middle income,BTN,55.005,-0.4106666666666694
Bhutan,1987,12.320500000000001,Lower middle income,BTN,102.676,0.32683333333333664
Bhutan,1988,12.656166666666666,Lower middle income,BTN,110.01,0.3356666666666648
Bhutan,1989,12.250333333333336,Lower middle income,BTN,62.339,-0.40583333333333016
Bhutan,1990,12.205583333333335,Lower middle income,BTN,80.0,-0.04475000000000051
Bhutan,1991,11.994666666666667,Lower middle income,BTN,130.0,-0.21091666666666775
Bhutan,1992,11.826833333333333,Lower middle income,BTN,120.0,-0.16783333333333417
Bhutan,1993,12.08775,Lower middle income,BTN,130.0,0.2609166666666667
Bhutan,1994,12.299666666666667,Lower middle income,BTN,140.0,0.2119166666666672
Bhutan,1995,12.428416666666665,Lower middle income,BTN,160.0,0.12874999999999837
Bhutan,1996,12.374666666666664,Lower middle income,BTN,200.0,-0.05375000000000085
Bhutan,1997,11.578833333333334,Lower middle income,BTN,190.0,-0.7958333333333307
Bhutan,1998,12.589833333333333,Lower middle income,BTN,200.0,1.0109999999999992
Bhutan,1999,12.814916666666667,Lower middle income,BTN,200.0,0.22508333333333397
Bhutan,2000,11.998416666666666,Lower middle income,BTN,210.0,-0.8165000000000013
Bhutan,2001,12.42575,Lower middle income,BTN,230.0,0.4273333333333351
Bhutan,2002,12.180333333333332,Lower middle income,BTN,239.999994635582,-0.24541666666666906
Bhutan,2003,12.232583333333332,Lower middle income,BTN,259.999990463257,0.052250000000000796
Bhutan,2004,12.208083333333333,Lower middle income,BTN,289.99999165535,-0.024499999999999744
Bhutan,2005,12.445916666666667,Lower middle income,BTN,319.999992847443,0.23783333333333445
Bhutan,2006,12.854,Lower middle income,BTN,319.999992847443,0.408083333333332
Bhutan,2007,12.6995,Lower middle income,BTN,319.999992847443,-0.15449999999999875
Bhutan,2008,12.456333333333333,Lower middle income,BTN,300.000011920929,-0.2431666666666672
Bhutan,2009,13.11475,Lower middle income,BTN,319.999992847443,0.6584166666666675
Bhutan,2010,12.947249999999999,Lower middle income,BTN,400.000005960464,-0.1675000000000022
Bhutan,2011,12.40025,Lower middle income,BTN,589.999973773956,-0.5469999999999988
Bhutan,2012,12.27975,Lower middle income,BTN,639.999985694885,-0.12049999999999983
Bhutan,2013,13.331375,Lower middle income,BTN,670.000016689301,1.0516249999999996
Bolivia,1961,21.368,Lower middle income,BOL,1041.428,0.7734999999999985
Bolivia,1962,20.797333333333334,Lower middle income,BOL,1100.1,-0.5706666666666642
Bolivia,1963,21.510916666666663,Lower middle income,BOL,1213.777,0.7135833333333288
Bolivia,1964,20.837083333333336,Lower middle income,BOL,1481.468,-0.6738333333333273
Bolivia,1965,21.23275,Lower middle income,BOL,1510.804,0.3956666666666635
Bolivia,1966,21.206333333333333,Lower middle income,BOL,1690.487,-0.02641666666666609
Bolivia,1967,21.458083333333335,Lower middle income,BOL,1892.172,0.25175000000000125
Bolivia,1968,21.131583333333335,Lower middle income,BOL,2178.198,-0.32649999999999935
Bolivia,1969,21.754166666666666,Lower middle income,BOL,2548.565,0.6225833333333313
Bolivia,1970,21.51625,Lower middle income,BOL,2486.226,-0.237916666666667
Bolivia,1971,20.73966666666667,Lower middle income,BOL,3061.945,-0.7765833333333312
Bolivia,1972,21.3355,Lower middle income,BOL,3571.658,0.5958333333333314
Bolivia,1973,21.314083333333333,Lower middle income,BOL,3457.981,-0.021416666666667084
Bolivia,1974,20.789416666666668,Lower middle income,BOL,3516.653,-0.5246666666666648
Bolivia,1975,21.04225,Lower middle income,BOL,4059.369,0.25283333333333147
Bolivia,1976,20.828916666666668,Lower middle income,BOL,4580.083,-0.21333333333333115
Bolivia,1977,21.246666666666666,Lower middle income,BOL,4481.074,0.41774999999999807
Bolivia,1978,21.28475,Lower middle income,BOL,5027.457,0.0380833333333328
Bolivia,1979,21.039166666666667,Lower middle income,BOL,4737.764,-0.24558333333333238
Bolivia,1980,21.03408333333333,Lower middle income,BOL,4668.091,-0.005083333333335105
Bolivia,1981,20.977999999999998,Lower middle income,BOL,4792.769,-0.056083333333333485
Bolivia,1982,21.300083333333333,Lower middle income,BOL,4349.062,0.3220833333333353
Bolivia,1983,21.57166666666667,Lower middle income,BOL,4290.39,0.27158333333333573
Bolivia,1984,21.291833333333333,Lower middle income,BOL,4041.034,-0.27983333333333604
Bolivia,1985,21.483166666666666,Lower middle income,BOL,4125.375,0.1913333333333327
Bolivia,1986,21.482583333333334,Lower middle income,BOL,3777.01,-0.0005833333333313817
Bolivia,1987,21.87291666666667,Lower middle income,BOL,4030.033,0.3903333333333343
Bolivia,1988,21.46683333333333,Lower middle income,BOL,4308.725,-0.40608333333333846
Bolivia,1989,21.156916666666667,Lower middle income,BOL,4994.454,-0.3099166666666626
Bolivia,1990,21.326083333333333,Lower middle income,BOL,10410.0,0.16916666666666558
Bolivia,1991,21.75408333333333,Lower middle income,BOL,10870.0,0.42799999999999727
Bolivia,1992,21.205916666666667,Lower middle income,BOL,11150.0,-0.5481666666666634
Bolivia,1993,21.52491666666667,Lower middle income,BOL,10200.0,0.3190000000000026
Bolivia,1994,21.984750000000002,Lower middle income,BOL,9520.0,0.4598333333333322
Bolivia,1995,21.730583333333332,Lower middle income,BOL,8580.0,-0.25416666666667
Bolivia,1996,21.05366666666667,Lower middle income,BOL,8290.0,-0.6769166666666635
Bolivia,1997,21.611333333333334,Lower middle income,BOL,9120.0,0.5576666666666661
Bolivia,1998,21.467333333333332,Lower middle income,BOL,8670.0,-0.1440000000000019
Bolivia,1999,21.031750000000002,Lower middle income,BOL,8220.0,-0.4355833333333301
Bolivia,2000,21.077166666666667,Lower middle income,BOL,8210.0,0.04541666666666444
Bolivia,2001,21.234083333333334,Lower middle income,BOL,8050.0,0.15691666666666748
Bolivia,2002,21.60575,Lower middle income,BOL,8300.00019073486,0.37166666666666615
Bolivia,2003,21.26275,Lower middle income,BOL,9079.99992370605,-0.34299999999999997
Bolivia,2004,21.571,Lower middle income,BOL,9489.99977111816,0.308250000000001
Bolivia,2005,21.371750000000002,Lower middle income,BOL,10050.0001907349,-0.19924999999999926
Bolivia,2006,21.470000000000002,Lower middle income,BOL,11229.9995422363,0.09825000000000017
Bolivia,2007,21.129333333333335,Lower middle income,BOL,12079.9999237061,-0.34066666666666734
Bolivia,2008,21.189,Lower middle income,BOL,13109.9996566772,0.05966666666666498
Bolivia,2009,21.378333333333334,Lower middle income,BOL,14000.0,0.1893333333333338
Bolivia,2010,21.446416666666668,Lower middle income,BOL,15170.0000762939,0.06808333333333394
Bolivia,2011,21.55541666666667,Lower middle income,BOL,16610.0006103516,0.10900000000000176
Bolivia,2012,21.607166666666668,Lower middle income,BOL,17420.0000762939,0.05174999999999841
Bolivia,2013,20.640875,Lower middle income,BOL,18739.9997711182,-0.9662916666666668
Botswana,1973,22.373,Upper middle income,BWA,51.338,0.31483333333333263
Botswana,1974,21.223666666666666,Upper middle income,BWA,88.008,-1.1493333333333347
Botswana,1975,21.67025,Upper middle income,BWA,187.017,0.4465833333333329
Botswana,1976,21.144250000000003,Upper middle income,BWA,594.054,-0.5259999999999962
Botswana,1977,22.063916666666668,Upper middle income,BWA,781.071,0.9196666666666644
Botswana,1978,21.693833333333334,Upper middle income,BWA,832.409,-0.37008333333333354
Botswana,1979,22.365750000000002,Upper middle income,BWA,942.419,0.671916666666668
Botswana,1980,21.845916666666668,Upper middle income,BWA,986.423,-0.5198333333333345
Botswana,1981,21.605666666666664,Upper middle income,BWA,1008.425,-0.24025000000000318
Botswana,1982,22.48783333333333,Upper middle income,BWA,1100.1,0.8821666666666665
Botswana,1983,22.964416666666665,Upper middle income,BWA,1030.427,0.476583333333334
Botswana,1984,22.52591666666667,Upper middle income,BWA,1045.095,-0.4384999999999941
Botswana,1985,22.27266666666667,Upper middle income,BWA,1158.772,-0.2532500000000013
Botswana,1986,22.308333333333334,Upper middle income,BWA,1067.097,0.03566666666666407
Botswana,1987,23.144333333333336,Upper middle income,BWA,1239.446,0.8360000000000021
Botswana,1988,22.25316666666667,Upper middle income,BWA,1301.785,-0.8911666666666669
Botswana,1989,22.104166666666668,Upper middle income,BWA,1430.13,-0.1490000000000009
Botswana,1990,22.944833333333335,Upper middle income,BWA,2810.0,0.8406666666666673
Botswana,1991,22.05966666666667,Upper middle income,BWA,2730.0,-0.8851666666666667
Botswana,1992,23.290833333333335,Upper middle income,BWA,3300.0,1.2311666666666667
Botswana,1993,22.680750000000003,Upper middle income,BWA,3250.0,-0.610083333333332
Botswana,1994,22.379166666666666,Upper middle income,BWA,3080.0,-0.30158333333333687
Botswana,1995,23.213833333333337,Upper middle income,BWA,3190.0,0.8346666666666707
Botswana,1996,22.19966666666667,Upper middle income,BWA,2920.0,-1.014166666666668
Botswana,1997,22.33683333333333,Upper middle income,BWA,3070.0,0.137166666666662
Botswana,1998,23.07058333333333,Upper middle income,BWA,3680.0,0.7337500000000006
Botswana,1999,22.977999999999998,Upper middle income,BWA,3860.0,-0.09258333333333368
Botswana,2000,21.872333333333334,Upper middle income,BWA,4030.0,-1.1056666666666644
Botswana,2001,22.3505,Upper middle income,BWA,3870.0,0.47816666666666663
Botswana,2002,22.98566666666667,Upper middle income,BWA,4030.00020980835,0.6351666666666702
Botswana,2003,23.395166666666668,Upper middle income,BWA,3920.00007629395,0.40949999999999775
Botswana,2004,22.346083333333336,Upper middle income,BWA,3970.00002861023,-1.049083333333332
Botswana,2005,23.36883333333333,Upper middle income,BWA,4280.00020980835,1.022749999999995
Botswana,2006,21.804000000000002,Upper middle income,BWA,4090.00015258789,-1.564833333333329
Botswana,2007,22.400500000000005,Upper middle income,BWA,4320.00017166138,0.5965000000000025
Botswana,2008,22.311166666666665,Upper middle income,BWA,4389.9998664856,-0.08933333333333948
Botswana,2009,22.139750000000003,Upper middle income,BWA,4190.00005722046,-0.1714166666666621
Botswana,2010,22.730166666666666,Upper middle income,BWA,3369.99988555908,0.5904166666666626
Botswana,2011,21.955083333333334,Upper middle income,BWA,3880.00011444092,-0.7750833333333311
Botswana,2012,22.40008333333333,Upper middle income,BWA,3410.00008583069,0.44499999999999673
Botswana,2013,21.82575,Upper middle income,BWA,5420.00007629395,-0.5743333333333318
Brazil,1961,25.146416666666667,Upper middle income,BRA,49203.806,0.39374999999999716
Brazil,1962,24.842333333333332,Upper middle income,BRA,53695.881,-0.3040833333333346
Brazil,1963,25.171583333333334,Upper middle income,BRA,55617.389,0.3292500000000018
Brazil,1964,24.734083333333334,Upper middle income,BRA,56735.824,-0.4375
Brazil,1965,24.983833333333333,Upper middle income,BRA,56398.46,0.2497499999999988
Brazil,1966,25.08641666666667,Upper middle income,BRA,64304.512,0.10258333333333525
Brazil,1967,25.013666666666666,Upper middle income,BRA,66193.017,-0.07275000000000276
Brazil,1968,24.631249999999998,Upper middle income,BRA,77421.371,-0.38241666666666774
Brazil,1969,25.282750000000004,Upper middle income,BRA,84315.331,0.6515000000000057
Brazil,1970,25.191083333333335,Upper middle income,BRA,93761.523,-0.09166666666666856
Brazil,1971,24.608500000000003,Upper middle income,BRA,102635.663,-0.5825833333333321
Brazil,1972,25.097333333333335,Upper middle income,BRA,114362.729,0.4888333333333321
Brazil,1973,25.169583333333335,Upper middle income,BRA,132463.041,0.07225000000000037
Brazil,1974,24.581500000000002,Upper middle income,BRA,143456.707,-0.5880833333333335
Brazil,1975,24.67675,Upper middle income,BRA,151164.741,0.0952499999999965
Brazil,1976,24.719000000000005,Upper middle income,BRA,155154.437,0.04225000000000634
Brazil,1977,25.132333333333335,Upper middle income,BRA,162961.48,0.41333333333333044
Brazil,1978,24.9275,Upper middle income,BRA,176925.416,-0.20483333333333675
Brazil,1979,24.944333333333333,Upper middle income,BRA,188322.452,0.016833333333334366
Brazil,1980,25.148,Upper middle income,BRA,187090.34,0.20366666666666688
Brazil,1981,24.983416666666667,Upper middle income,BRA,171806.284,-0.16458333333333286
Brazil,1982,25.230333333333334,Upper middle income,BRA,172176.651,0.24691666666666734
Brazil,1983,25.35075,Upper middle income,BRA,166632.147,0.12041666666666728
Brazil,1984,25.109916666666667,Upper middle income,BRA,168806.678,-0.24083333333333456
Brazil,1985,24.965666666666667,Upper middle income,BRA,181248.809,-0.14424999999999955
Brazil,1986,25.131,Upper middle income,BRA,198883.412,0.1653333333333329
Brazil,1987,25.56341666666667,Upper middle income,BRA,207530.198,0.43241666666666845
Brazil,1988,25.177333333333337,Upper middle income,BRA,209363.698,-0.3860833333333318
Brazil,1989,24.871416666666665,Upper middle income,BRA,214024.455,-0.30591666666667194
Brazil,1990,25.27491666666667,Upper middle income,BRA,197900.0,0.40350000000000463
Brazil,1991,25.29216666666667,Upper middle income,BRA,205480.0,0.017250000000000654
Brazil,1992,25.251333333333335,Upper middle income,BRA,207870.0,-0.040833333333335275
Brazil,1993,25.354916666666668,Upper middle income,BRA,215260.0,0.10358333333333292
Brazil,1994,25.454666666666668,Upper middle income,BRA,222500.0,0.09975000000000023
Brazil,1995,25.55441666666667,Upper middle income,BRA,241280.0,0.09975000000000023
Brazil,1996,25.337833333333332,Upper middle income,BRA,262410.0,-0.21658333333333601
Brazil,1997,25.559416666666667,Upper middle income,BRA,281330.0,0.22158333333333502
Brazil,1998,25.95875,Upper middle income,BRA,290590.0,0.3993333333333311
Brazil,1999,25.286583333333336,Upper middle income,BRA,300960.0,-0.6721666666666621
Brazil,2000,25.1965,Upper middle income,BRA,313670.0,-0.09008333333333596
Brazil,2001,25.504416666666668,Upper middle income,BRA,319380.0,0.3079166666666673
Brazil,2002,25.80033333333333,Upper middle income,BRA,317760.009765625,0.2959166666666633
Brazil,2003,25.621,Upper middle income,BRA,310809.997558594,-0.17933333333333223
Brazil,2004,25.4965,Upper middle income,BRA,328519.989013672,-0.12449999999999761
Brazil,2005,25.806,Upper middle income,BRA,331690.002441406,0.3094999999999999
Brazil,2006,25.517,Upper middle income,BRA,335619.995117188,-0.2890000000000015
Brazil,2007,25.668000000000003,Upper middle income,BRA,352559.997558594,0.15100000000000335
Brazil,2008,25.41033333333333,Upper middle income,BRA,373630.004882813,-0.2576666666666725
Brazil,2009,25.600583333333333,Upper middle income,BRA,350000.0,0.19025000000000247
Brazil,2010,25.812416666666667,Upper middle income,BRA,397929.992675781,0.21183333333333465
Brazil,2011,25.428916666666666,Upper middle income,BRA,418309.997558594,-0.3835000000000015
Brazil,2012,25.717083333333335,Upper middle income,BRA,454230.010986328,0.2881666666666689
Brazil,2013,25.348125,Upper middle income,BRA,486839.996337891,-0.3689583333333353
British Virgin Islands,1963,26.80241666666667,High income,VGB,3.667,0.2192500000000024
British Virgin Islands,1964,26.67975,High income,VGB,7.334,-0.12266666666667092
British Virgin Islands,1965,26.30333333333333,High income,VGB,7.334,-0.3764166666666675
British Virgin Islands,1966,26.439833333333336,High income,VGB,11.001,0.13650000000000517
British Virgin Islands,1967,26.23,High income,VGB,3.667,-0.20983333333333576
British Virgin Islands,1968,26.323333333333334,High income,VGB,14.668,0.09333333333333371
British Virgin Islands,1969,26.77525,High income,VGB,18.335,0.45191666666666563
British Virgin Islands,1970,26.606583333333333,High income,VGB,18.335,-0.16866666666666674
British Virgin Islands,1971,26.292166666666663,High income,VGB,22.002,-0.3144166666666699
British Virgin Islands,1972,26.40125,High income,VGB,22.002,0.10908333333333786
British Virgin Islands,1973,26.733583333333332,High income,VGB,25.669,0.3323333333333309
British Virgin Islands,1974,26.171666666666667,High income,VGB,25.669,-0.5619166666666651
British Virgin Islands,1975,26.247500000000002,High income,VGB,25.669,0.07583333333333542
British Virgin Islands,1976,26.151833333333332,High income,VGB,25.669,-0.0956666666666699
British Virgin Islands,1977,26.730833333333333,High income,VGB,29.336,0.5790000000000006
British Virgin Islands,1978,26.717583333333334,High income,VGB,29.336,-0.013249999999999318
British Virgin Islands,1979,26.549333333333333,High income,VGB,29.336,-0.16825000000000045
British Virgin Islands,1980,26.99,High income,VGB,29.336,0.4406666666666652
British Virgin Islands,1981,26.90325,High income,VGB,44.004,-0.08674999999999855
British Virgin Islands,1982,26.553833333333333,High income,VGB,36.67,-0.3494166666666665
British Virgin Islands,1983,26.958166666666667,High income,VGB,40.337,0.40433333333333366
British Virgin Islands,1984,26.599333333333334,High income,VGB,40.337,-0.3588333333333331
British Virgin Islands,1985,26.593833333333336,High income,VGB,47.671,-0.00549999999999784
British Virgin Islands,1986,26.6095,High income,VGB,55.005,0.015666666666664497
British Virgin Islands,1987,27.143583333333336,High income,VGB,62.339,0.534083333333335
British Virgin Islands,1988,26.828500000000002,High income,VGB,66.006,-0.3150833333333338
British Virgin Islands,1989,26.56041666666667,High income,VGB,66.006,-0.26808333333333323
British Virgin Islands,1990,26.82166666666667,High income,VGB,66.006,0.2612500000000004
British Virgin Islands,1991,26.777583333333336,High income,VGB,73.34,-0.04408333333333303
British Virgin Islands,1992,26.776416666666666,High income,VGB,84.341,-0.0011666666666698688
British Virgin Islands,1993,26.9305,High income,VGB,88.008,0.15408333333333246
British Virgin Islands,1994,27.040750000000003,High income,VGB,99.009,0.11025000000000418
British Virgin Islands,1995,27.228916666666667,High income,VGB,110.01,0.18816666666666393
British Virgin Islands,1996,26.743583333333333,High income,VGB,117.344,-0.4853333333333332
British Virgin Islands,1997,27.114666666666665,High income,VGB,117.344,0.3710833333333312
British Virgin Islands,1998,27.452333333333332,High income,VGB,121.011,0.3376666666666672
British Virgin Islands,1999,26.99825,High income,VGB,121.011,-0.4540833333333332
British Virgin Islands,2000,26.730583333333332,High income,VGB,124.678,-0.26766666666666694
British Virgin Islands,2001,27.133166666666668,High income,VGB,128.345,0.40258333333333596
British Virgin Islands,2002,27.297833333333333,High income,VGB,135.679,0.1646666666666654
British Virgin Islands,2003,27.376583333333333,High income,VGB,146.68,0.07874999999999943
British Virgin Islands,2004,27.02925,High income,VGB,161.348,-0.3473333333333315
British Virgin Islands,2005,27.424666666666667,High income,VGB,179.683,0.39541666666666586
British Virgin Islands,2006,27.37483333333333,High income,VGB,183.35,-0.04983333333333562
British Virgin Islands,2007,27.47,High income,VGB,187.017,0.09516666666666751
British Virgin Islands,2008,26.924000000000003,High income,VGB,190.684,-0.5459999999999958
British Virgin Islands,2009,27.238500000000002,High income,VGB,190.684,0.3144999999999989
British Virgin Islands,2010,27.593666666666667,High income,VGB,198.018,0.3551666666666655
British Virgin Islands,2011,27.15925,High income,VGB,201.685,-0.43441666666666734
British Virgin Islands,2012,27.360166666666668,High income,VGB,201.685,0.20091666666666796
British Virgin Islands,2013,27.312333333333335,High income,VGB,201.685,-0.04783333333333317
Bulgaria,1961,11.140916666666667,Upper middle income,BGR,25973.361,-0.10716666666666619
Bulgaria,1962,11.052166666666666,Upper middle income,BGR,30736.794,-0.088750000000001
Bulgaria,1963,10.57175,Upper middle income,BGR,34411.128,-0.4804166666666667
Bulgaria,1964,10.332083333333333,Upper middle income,BGR,42863.563,-0.23966666666666647
Bulgaria,1965,10.278916666666666,Upper middle income,BGR,46317.877,-0.053166666666667695
Bulgaria,1966,11.668,Upper middle income,BGR,48767.433,1.3890833333333337
Bulgaria,1967,10.667833333333334,Upper middle income,BGR,55166.348,-1.000166666666665
Bulgaria,1968,11.008249999999999,Upper middle income,BGR,59526.411,0.34041666666666437
Bulgaria,1969,10.3645,Upper middle income,BGR,66376.367,-0.6437499999999989
Bulgaria,1970,10.934583333333334,Upper middle income,BGR,61238.9,0.5700833333333346
Bulgaria,1971,10.562833333333334,Upper middle income,BGR,64300.845,-0.37175000000000047
Bulgaria,1972,10.697249999999999,Upper middle income,BGR,66171.015,0.13441666666666485
Bulgaria,1973,10.263333333333334,Upper middle income,BGR,68825.923,-0.43391666666666495
Bulgaria,1974,10.5875,Upper middle income,BGR,71260.811,0.3241666666666667
Bulgaria,1975,11.024833333333333,Upper middle income,BGR,73061.308,0.43733333333333313
Bulgaria,1976,9.8835,Upper middle income,BGR,73116.313,-1.1413333333333338
Bulgaria,1977,11.049999999999999,Upper middle income,BGR,75969.239,1.1664999999999992
Bulgaria,1978,10.255833333333333,Upper middle income,BGR,81411.067,-0.7941666666666656
Bulgaria,1979,11.011416666666667,Upper middle income,BGR,79152.195,0.7555833333333339
Bulgaria,1980,10.03725,Upper middle income,BGR,77487.377,-0.9741666666666671
Bulgaria,1981,10.755083333333333,Upper middle income,BGR,80343.97,0.7178333333333331
Bulgaria,1982,10.613999999999999,Upper middle income,BGR,90131.193,-0.14108333333333434
Bulgaria,1983,10.8185,Upper middle income,BGR,90365.881,0.20450000000000124
Bulgaria,1984,10.746333333333334,Upper middle income,BGR,87366.275,-0.07216666666666605
Bulgaria,1985,10.270583333333335,Upper middle income,BGR,89540.806,-0.4757499999999997
Bulgaria,1986,10.697833333333334,Upper middle income,BGR,91528.32,0.427249999999999
Bulgaria,1987,10.421833333333334,Upper middle income,BGR,91634.663,-0.2759999999999998
Bulgaria,1988,10.758583333333334,Upper middle income,BGR,87289.268,0.3367500000000003
Bulgaria,1989,11.101916666666666,Upper middle income,BGR,86739.218,0.34333333333333194
Bulgaria,1990,11.597666666666667,Upper middle income,BGR,73610.0,0.495750000000001
Bulgaria,1991,10.180666666666665,Upper middle income,BGR,58830.0,-1.4170000000000016
Bulgaria,1992,11.021749999999999,Upper middle income,BGR,55360.0,0.8410833333333336
Bulgaria,1993,10.713416666666667,Upper middle income,BGR,55930.0,-0.3083333333333318
Bulgaria,1994,12.200416666666667,Upper middle income,BGR,53720.0,1.487
Bulgaria,1995,10.809666666666667,Upper middle income,BGR,54880.0,-1.3907500000000006
Bulgaria,1996,10.4285,Upper middle income,BGR,55300.0,-0.3811666666666671
Bulgaria,1997,10.225333333333333,Upper middle income,BGR,52990.0,-0.20316666666666627
Bulgaria,1998,11.098916666666668,Upper middle income,BGR,50480.0,0.8735833333333343
Bulgaria,1999,11.7885,Upper middle income,BGR,44320.0,0.6895833333333332
Bulgaria,2000,11.906833333333333,Upper middle income,BGR,43420.0,0.11833333333333229
Bulgaria,2001,11.623833333333332,Upper middle income,BGR,46190.0,-0.28300000000000125
Bulgaria,2002,11.680333333333335,Upper middle income,BGR,43599.9984741211,0.056500000000003325
Bulgaria,2003,10.953000000000001,Upper middle income,BGR,47930.0003051758,-0.727333333333334
Bulgaria,2004,11.241666666666667,Upper middle income,BGR,47270.0004577637,0.28866666666666596
Bulgaria,2005,10.781583333333332,Upper middle income,BGR,47990.0016784668,-0.4600833333333352
Bulgaria,2006,11.117583333333334,Upper middle income,BGR,48950.0007629395,0.3360000000000021
Bulgaria,2007,12.314,Upper middle income,BGR,52599.9984741211,1.196416666666666
Bulgaria,2008,11.98775,Upper middle income,BGR,50040.0009155273,-0.32624999999999993
Bulgaria,2009,11.894,Upper middle income,BGR,42909.9998474121,-0.09375
Bulgaria,2010,11.766333333333334,Upper middle income,BGR,44740.0016784668,-0.12766666666666637
Bulgaria,2011,11.047833333333335,Upper middle income,BGR,49639.9993896484,-0.7184999999999988
Bulgaria,2012,12.027583333333332,Upper middle income,BGR,45020.0004577637,0.9797499999999975
Bulgaria,2013,13.411875,Upper middle income,BGR,39659.9998474121,1.3842916666666678
Burkina Faso,1961,27.8175,Low income,BFA,91.675,-0.31458333333333854
Burkina Faso,1962,27.97475,Low income,BFA,84.341,0.15725000000000122
Burkina Faso,1963,28.361,Low income,BFA,88.008,0.3862500000000004
Burkina Faso,1964,28.023833333333332,Low income,BFA,110.01,-0.3371666666666684
Burkina Faso,1965,27.891750000000002,Low income,BFA,102.676,-0.13208333333333044
Burkina Faso,1966,28.203000000000003,Low income,BFA,102.676,0.31125000000000114
Burkina Faso,1967,27.91841666666667,Low income,BFA,102.676,-0.28458333333333385
Burkina Faso,1968,28.12291666666667,Low income,BFA,102.676,0.20449999999999946
Burkina Faso,1969,28.732583333333334,Low income,BFA,121.011,0.6096666666666657
Burkina Faso,1970,28.50091666666667,Low income,BFA,143.013,-0.23166666666666558
Burkina Faso,1971,28.2285,Low income,BFA,150.347,-0.2724166666666683
Burkina Faso,1972,28.332583333333332,Low income,BFA,161.348,0.10408333333333175
Burkina Faso,1973,28.820166666666665,Low income,BFA,168.682,0.48758333333333326
Burkina Faso,1974,28.016166666666667,Low income,BFA,205.352,-0.8039999999999985
Burkina Faso,1975,27.903166666666667,Low income,BFA,220.02,-0.11299999999999955
Burkina Faso,1976,27.770833333333332,Low income,BFA,209.019,-0.1323333333333352
Burkina Faso,1977,28.34958333333333,Low income,BFA,249.356,0.5787499999999994
Burkina Faso,1978,28.445666666666668,Low income,BFA,348.365,0.09608333333333618
Burkina Faso,1979,28.482333333333333,Low income,BFA,407.037,0.03666666666666529
Burkina Faso,1980,28.766833333333334,Low income,BFA,432.706,0.2845000000000013
Burkina Faso,1981,28.4055,Low income,BFA,557.384,-0.3613333333333344
Burkina Faso,1982,28.092833333333335,Low income,BFA,575.719,-0.3126666666666651
Burkina Faso,1983,28.715083333333336,Low income,BFA,594.054,0.6222500000000011
Burkina Faso,1984,28.628666666666664,Low income,BFA,465.709,-0.08641666666667192
Burkina Faso,1985,28.436833333333336,Low income,BFA,476.71,-0.19183333333332797
Burkina Faso,1986,28.297833333333333,Low income,BFA,480.377,-0.1390000000000029
Burkina Faso,1987,29.163833333333333,Low income,BFA,517.047,0.8659999999999997
Burkina Faso,1988,28.43575,Low income,BFA,553.717,-0.7280833333333341
Burkina Faso,1989,28.19825,Low income,BFA,821.408,-0.23749999999999716
Burkina Faso,1990,28.80633333333333,Low income,BFA,500.0,0.6080833333333295
Burkina Faso,1991,28.459416666666666,Low income,BFA,510.0,-0.3469166666666652
Burkina Faso,1992,28.132,Low income,BFA,520.0,-0.32741666666666447
Burkina Faso,1993,28.621083333333335,Low income,BFA,530.0,0.4890833333333333
Burkina Faso,1994,28.03933333333333,Low income,BFA,540.0,-0.5817500000000031
Burkina Faso,1995,28.469583333333333,Low income,BFA,570.0,0.4302500000000009
Burkina Faso,1996,28.73908333333333,Low income,BFA,630.0,0.2694999999999972
Burkina Faso,1997,28.569166666666664,Low income,BFA,690.0,-0.1699166666666656
Burkina Faso,1998,28.99291666666667,Low income,BFA,760.0,0.4237500000000054
Burkina Faso,1999,28.451166666666666,Low income,BFA,890.0,-0.541750000000004
Burkina Faso,2000,28.59141666666667,Low income,BFA,940.0,0.14025000000000531
Burkina Faso,2001,28.732166666666668,Low income,BFA,970.0,0.14074999999999704
